Timestamp,Date,Open,High,Low,Close
2021.12.11 13:00:00,2021.12.11 13:00:00,4821.66900,4833.72300,4807.04200,4807.04200
2021.12.11 14:00:00,2021.12.11 14:00:00,4807.03500,4823.06400,4805.45700,4817.97900
2021.12.11 15:00:00,2021.12.11 15:00:00,4817.97300,4829.11300,4811.53900,4827.75500
2021.12.11 16:00:00,2021.12.11 16:00:00,4827.74900,4827.74900,4803.96200,4812.05300
2021.12.11 17:00:00,2021.12.11 17:00:00,4812.04600,4834.18800,4808.74700,4828.79100
2021.12.11 18:00:00,2021.12.11 18:00:00,4828.76700,4830.72500,4820.01700,4827.10800
2021.12.11 19:00:00,2021.12.11 19:00:00,4827.10100,4837.56500,4824.42200,4826.11500
2021.12.11 20:00:00,2021.12.11 20:00:00,4826.11100,4854.68800,4825.77100,4848.10500
2021.12.11 21:00:00,2021.12.11 21:00:00,4848.10200,4851.71800,4833.65900,4833.65900
2021.12.11 22:00:00,2021.12.11 22:00:00,4833.65700,4844.97000,4824.11900,4825.70100
2021.12.11 23:00:00,2021.12.11 23:00:00,4825.69700,4825.69700,4799.04300,4799.04300
2021.12.12 00:00:00,2021.12.12 00:00:00,4799.02600,4805.57400,4784.57600,4790.35000
2021.12.12 01:00:00,2021.12.12 01:00:00,4790.34100,4790.34100,4778.27200,4778.27200
2021.12.12 02:00:00,2021.12.12 02:00:00,4778.25400,4779.38400,4757.64500,4757.64500
2021.12.12 03:00:00,2021.12.12 03:00:00,4757.62700,4757.62700,4743.22200,4743.94200
2021.12.12 04:00:00,2021.12.12 04:00:00,4743.94100,4743.94100,4727.59200,4727.59200
2021.12.12 05:00:00,2021.12.12 05:00:00,4727.57900,4727.57900,4703.74500,4707.60200
2021.12.12 06:00:00,2021.12.12 06:00:00,4707.59400,4707.59400,4695.16300,4705.43300
2021.12.12 07:00:00,2021.12.12 07:00:00,4705.42200,4707.32200,4695.90100,4701.82700
2021.12.12 08:00:00,2021.12.12 08:00:00,4701.81500,4711.28800,4696.63400,4706.67200
2021.12.12 09:00:00,2021.12.12 09:00:00,4706.65600,4706.65600,4690.19100,4697.39800
2021.12.12 10:00:00,2021.12.12 10:00:00,4697.38300,4712.90700,4693.24000,4705.41800
2021.12.12 11:00:00,2021.12.12 11:00:00,4705.41500,4705.41500,4687.17500,4692.92900
2021.12.12 12:00:00,2021.12.12 12:00:00,4692.91500,4710.84400,4687.86400,4710.63700
2021.12.12 13:00:00,2021.12.12 13:00:00,4710.63100,4722.79300,4698.11800,4720.92300
2021.12.12 14:00:00,2021.12.12 14:00:00,4720.91600,4720.91600,4706.94400,4714.95000
2021.12.12 15:00:00,2021.12.12 15:00:00,4714.92500,4729.02500,4706.39900,4712.82200
2021.12.12 16:00:00,2021.12.12 16:00:00,4712.81600,4718.36600,4698.09100,4698.09100
2021.12.12 17:00:00,2021.12.12 17:00:00,4698.08900,4706.79500,4695.59700,4697.76300
2021.12.12 18:00:00,2021.12.12 18:00:00,4697.75200,4702.14900,4672.52200,4682.51900
2021.12.12 19:00:00,2021.12.12 19:00:00,4682.50300,4688.99400,4664.31200,4664.31200
2021.12.12 20:00:00,2021.12.12 20:00:00,4664.29300,4669.54300,4656.91600,4668.78500
2021.12.12 21:00:00,2021.12.12 21:00:00,4668.76700,4675.77300,4663.10100,4669.65700
2021.12.12 22:00:00,2021.12.12 22:00:00,4669.64200,4669.64200,4647.91300,4656.35300
2021.12.12 23:00:00,2021.12.12 23:00:00,4656.34500,4659.10500,4642.65700,4655.51100
2021.12.13 00:00:00,2021.12.13 00:00:00,4655.48900,4660.06000,4640.18900,4658.20800
2021.12.13 01:00:00,2021.12.13 01:00:00,4658.20500,4660.66200,4646.57100,4646.57100
2021.12.13 02:00:00,2021.12.13 02:00:00,4646.55800,4648.07700,4635.33000,4639.71800
2021.12.13 03:00:00,2021.12.13 03:00:00,4639.70400,4661.38500,4639.18700,4653.62500
2021.12.13 04:00:00,2021.12.13 04:00:00,4653.61000,4664.64700,4643.88800,4643.88800
2021.12.13 05:00:00,2021.12.13 05:00:00,4643.87700,4657.52300,4627.13500,4653.41800
2021.12.13 06:00:00,2021.12.13 06:00:00,4653.41000,4653.41000,4638.37400,4642.85500
2021.12.13 07:00:00,2021.12.13 07:00:00,4642.85300,4667.05200,4641.38100,4663.87400
2021.12.13 08:00:00,2021.12.13 08:00:00,4663.86400,4663.86400,4647.86800,4654.20400
2021.12.13 09:00:00,2021.12.13 09:00:00,4654.19200,4660.64300,4632.72500,4632.72500
2021.12.13 10:00:00,2021.12.13 10:00:00,4632.71600,4663.02900,4627.98800,4661.96500
2021.12.13 11:00:00,2021.12.13 11:00:00,4661.96100,4678.77900,4654.17500,4673.78400
2021.12.13 12:00:00,2021.12.13 12:00:00,4673.78200,4688.66100,4667.13400,4684.22000
2021.12.13 13:00:00,2021.12.13 13:00:00,4684.21300,4684.21300,4660.92300,4660.92300
2021.12.13 14:00:00,2021.12.13 14:00:00,4660.91400,4683.03600,4657.57600,4672.00500
2021.12.13 15:00:00,2021.12.13 15:00:00,4671.98200,4671.98200,4649.90900,4649.90900
2021.12.13 16:00:00,2021.12.13 16:00:00,4649.89600,4649.89600,4634.94900,4645.95900
2021.12.13 17:00:00,2021.12.13 17:00:00,4645.95100,4654.66100,4641.86600,4647.18400
2021.12.13 18:00:00,2021.12.13 18:00:00,4647.16500,4660.34000,4641.15600,4646.09700
2021.12.13 19:00:00,2021.12.13 19:00:00,4646.08200,4654.83300,4634.50900,4652.96300
2021.12.13 20:00:00,2021.12.13 20:00:00,4652.96200,4652.96200,4634.46200,4642.80000
2021.12.13 21:00:00,2021.12.13 21:00:00,4642.79500,4649.02900,4635.65400,4638.94000
2021.12.13 22:00:00,2021.12.13 22:00:00,4638.93200,4646.53800,4624.35800,4624.35800
2021.12.13 23:00:00,2021.12.13 23:00:00,4624.33800,4625.34000,4608.20000,4618.00300
2021.12.14 00:00:00,2021.12.14 00:00:00,4617.98400,4625.07000,4605.57500,4609.39100
2021.12.14 01:00:00,2021.12.14 01:00:00,4609.37500,4612.23700,4596.50200,4596.50200
2021.12.14 02:00:00,2021.12.14 02:00:00,4596.49900,4596.49900,4578.11000,4582.86800
2021.12.14 03:00:00,2021.12.14 03:00:00,4582.85600,4583.03900,4565.00500,4570.90800
2021.12.14 04:00:00,2021.12.14 04:00:00,4570.90100,4576.43600,4563.63900,4566.69700
2021.12.14 05:00:00,2021.12.14 05:00:00,4566.67500,4594.31500,4562.58500,4592.67900
2021.12.14 06:00:00,2021.12.14 06:00:00,4592.65200,4592.65200,4578.90200,4578.90200
2021.12.14 07:00:00,2021.12.14 07:00:00,4578.89900,4585.28700,4569.16300,4569.16300
2021.12.14 08:00:00,2021.12.14 08:00:00,4569.14500,4574.38300,4555.66100,4557.17300
2021.12.14 09:00:00,2021.12.14 09:00:00,4557.16000,4567.32900,4550.81900,4556.77200
2021.12.14 10:00:00,2021.12.14 10:00:00,4556.77000,4587.91400,4550.87700,4586.15300
2021.12.14 11:00:00,2021.12.14 11:00:00,4586.14300,4595.21900,4579.35200,4589.65000
2021.12.14 12:00:00,2021.12.14 12:00:00,4589.61700,4600.42300,4582.80200,4589.10500
2021.12.14 13:00:00,2021.12.14 13:00:00,4589.09600,4604.37000,4576.65800,4597.81500
2021.12.14 14:00:00,2021.12.14 14:00:00,4597.81100,4597.81100,4578.68900,4589.28300
2021.12.14 15:00:00,2021.12.14 15:00:00,4589.26800,4616.86800,4584.83700,4606.01300
2021.12.14 16:00:00,2021.12.14 16:00:00,4606.01000,4614.71500,4595.76800,4613.64400
2021.12.14 17:00:00,2021.12.14 17:00:00,4613.64100,4616.00300,4604.51600,4611.94900
2021.12.14 18:00:00,2021.12.14 18:00:00,4611.93800,4622.14500,4599.53900,4599.53900
2021.12.14 19:00:00,2021.12.14 19:00:00,4599.52300,4609.04700,4589.51100,4599.46900
2021.12.14 20:00:00,2021.12.14 20:00:00,4599.45200,4641.38400,4590.75500,4631.03400
2021.12.14 21:00:00,2021.12.14 21:00:00,4631.01800,4668.37400,4626.02600,4661.58600
2021.12.14 22:00:00,2021.12.14 22:00:00,4661.57900,4665.41500,4653.13600,4653.13600
2021.12.14 23:00:00,2021.12.14 23:00:00,4653.11800,4666.81700,4651.72800,4657.30200
2021.12.15 00:00:00,2021.12.15 00:00:00,4657.29000,4692.00700,4655.51900,4687.61300
2021.12.15 01:00:00,2021.12.15 01:00:00,4687.60600,4687.60600,4664.81100,4664.81100
2021.12.15 02:00:00,2021.12.15 02:00:00,4664.79400,4664.79400,4644.39300,4644.39300
2021.12.15 03:00:00,2021.12.15 03:00:00,4644.38800,4691.10200,4644.16600,4685.72600
2021.12.15 04:00:00,2021.12.15 04:00:00,4685.71500,4701.20700,4684.04900,4699.77100
2021.12.15 05:00:00,2021.12.15 05:00:00,4699.75700,4715.28000,4698.88800,4701.38800
2021.12.15 06:00:00,2021.12.15 06:00:00,4701.37800,4701.37800,4684.16100,4693.12600
2021.12.15 07:00:00,2021.12.15 07:00:00,4693.11700,4698.23200,4666.60100,4666.60100
2021.12.15 08:00:00,2021.12.15 08:00:00,4666.60000,4666.60000,4644.00000,4645.94600
2021.12.15 09:00:00,2021.12.15 09:00:00,4645.92600,4661.77300,4632.60100,4651.55700
2021.12.15 10:00:00,2021.12.15 10:00:00,4651.55700,4652.85100,4641.45400,4642.61600
2021.12.15 11:00:00,2021.12.15 11:00:00,4642.61100,4654.58800,4631.54000,4647.69500
2021.12.15 12:00:00,2021.12.15 12:00:00,4647.67000,4698.50400,4646.75500,4686.76600
2021.12.15 13:00:00,2021.12.15 13:00:00,4686.75700,4687.49000,4671.16500,4681.11600
2021.12.15 14:00:00,2021.12.15 14:00:00,4681.09800,4701.60300,4672.58300,4694.42100
2021.12.15 15:00:00,2021.12.15 15:00:00,4694.41900,4743.25400,4692.16100,4741.09500
2021.12.15 16:00:00,2021.12.15 16:00:00,4741.08700,4764.51000,4735.47500,4761.79300
2021.12.15 17:00:00,2021.12.15 17:00:00,4761.78400,4785.02200,4758.12300,4782.86800
2021.12.15 18:00:00,2021.12.15 18:00:00,4782.84900,4787.06900,4770.26500,4784.97900
2021.12.15 19:00:00,2021.12.15 19:00:00,4784.96400,4784.96400,4758.30200,4761.98700
2021.12.15 20:00:00,2021.12.15 20:00:00,4761.96400,4767.82900,4758.18300,4758.71700
2021.12.15 21:00:00,2021.12.15 21:00:00,4758.70700,4760.79900,4750.05800,4757.07300
2021.12.15 22:00:00,2021.12.15 22:00:00,4757.07300,4778.88300,4754.43300,4761.90000
2021.12.15 23:00:00,2021.12.15 23:00:00,4761.87400,4772.31800,4759.37200,4759.37200
2021.12.16 00:00:00,2021.12.16 00:00:00,4759.35000,4768.22100,4757.31700,4757.31700
2021.12.16 01:00:00,2021.12.16 01:00:00,4757.31300,4763.41600,4750.18900,4760.78100
2021.12.16 02:00:00,2021.12.16 02:00:00,4760.77800,4777.63300,4755.74700,4776.48100
2021.12.16 03:00:00,2021.12.16 03:00:00,4776.45800,4794.98700,4772.91900,4784.61100
2021.12.16 04:00:00,2021.12.16 04:00:00,4784.60300,4814.66600,4784.47400,4803.43100
2021.12.16 05:00:00,2021.12.16 05:00:00,4803.42600,4811.52200,4797.00700,4799.66100
2021.12.16 06:00:00,2021.12.16 06:00:00,4799.65700,4812.35800,4796.16400,4808.10000
2021.12.16 07:00:00,2021.12.16 07:00:00,4808.08700,4811.17500,4783.45100,4798.49500
2021.12.16 08:00:00,2021.12.16 08:00:00,4798.48200,4817.67900,4797.41600,4809.83600
2021.12.16 09:00:00,2021.12.16 09:00:00,4809.83300,4812.31800,4787.97100,4811.66800
2021.12.16 10:00:00,2021.12.16 10:00:00,4811.66600,4811.66600,4787.20000,4791.68900
2021.12.16 11:00:00,2021.12.16 11:00:00,4791.68500,4797.11700,4777.06900,4786.96100
2021.12.16 12:00:00,2021.12.16 12:00:00,4786.95000,4798.63600,4779.17400,4796.93500
2021.12.16 13:00:00,2021.12.16 13:00:00,4796.91200,4815.49900,4794.20700,4802.07100
2021.12.16 14:00:00,2021.12.16 14:00:00,4802.05400,4818.47200,4799.59500,4806.47500
2021.12.16 15:00:00,2021.12.16 15:00:00,4806.46700,4806.46700,4783.23300,4783.23300
2021.12.16 16:00:00,2021.12.16 16:00:00,4783.22000,4795.87100,4777.39500,4794.65100
2021.12.16 17:00:00,2021.12.16 17:00:00,4794.64000,4807.02800,4791.94300,4804.37400
2021.12.16 18:00:00,2021.12.16 18:00:00,4804.35800,4817.81900,4799.93000,4799.93000
2021.12.16 19:00:00,2021.12.16 19:00:00,4799.92300,4808.09800,4793.93200,4794.65700
2021.12.16 20:00:00,2021.12.16 20:00:00,4794.64600,4794.64600,4774.67200,4779.55200
2021.12.16 21:00:00,2021.12.16 21:00:00,4779.53100,4779.53100,4763.13300,4768.04500
2021.12.16 22:00:00,2021.12.16 22:00:00,4768.04000,4768.04000,4738.99900,4743.71800
2021.12.16 23:00:00,2021.12.16 23:00:00,4743.69700,4750.33700,4733.50100,4744.75500
2021.12.17 00:00:00,2021.12.17 00:00:00,4744.75000,4749.59700,4730.95200,4730.95200
2021.12.17 01:00:00,2021.12.17 01:00:00,4730.94900,4752.55300,4727.34000,4747.30800
2021.12.17 02:00:00,2021.12.17 02:00:00,4747.30400,4747.30400,4715.74600,4715.74600
2021.12.17 03:00:00,2021.12.17 03:00:00,4715.73700,4715.73700,4704.86800,4710.69200
2021.12.17 04:00:00,2021.12.17 04:00:00,4710.67900,4721.77100,4708.68000,4714.60900
2021.12.17 05:00:00,2021.12.17 05:00:00,4714.60500,4729.44000,4711.52200,4723.07900
2021.12.17 06:00:00,2021.12.17 06:00:00,4723.06600,4729.00700,4715.01900,4720.33900
2021.12.17 07:00:00,2021.12.17 07:00:00,4720.31500,4738.36400,4713.73900,4730.80100
2021.12.17 08:00:00,2021.12.17 08:00:00,4730.78500,4745.97700,4725.14000,4737.55900
2021.12.17 09:00:00,2021.12.17 09:00:00,4737.55000,4766.83300,4735.48600,4757.99400
2021.12.17 10:00:00,2021.12.17 10:00:00,4757.99400,4774.24100,4751.51400,4773.49000
2021.12.17 11:00:00,2021.12.17 11:00:00,4773.48800,4777.50700,4763.60200,4771.52700
2021.12.17 12:00:00,2021.12.17 12:00:00,4771.51400,4771.51400,4745.51100,4745.51100
2021.12.17 13:00:00,2021.12.17 13:00:00,4745.49900,4752.07900,4737.18000,4741.01700
2021.12.17 14:00:00,2021.12.17 14:00:00,4741.00900,4753.97900,4735.31500,4746.48700
2021.12.17 15:00:00,2021.12.17 15:00:00,4746.48700,4753.31000,4739.15300,4739.15300
2021.12.17 16:00:00,2021.12.17 16:00:00,4739.14800,4749.54800,4722.78200,4722.78200
2021.12.17 17:00:00,2021.12.17 17:00:00,4722.78000,4737.69700,4717.69100,4732.06900
2021.12.17 18:00:00,2021.12.17 18:00:00,4732.05300,4733.93900,4720.72800,4724.98100
2021.12.17 19:00:00,2021.12.17 19:00:00,4724.96600,4733.51900,4719.07600,4725.20600
2021.12.17 20:00:00,2021.12.17 20:00:00,4725.19200,4738.43700,4721.78100,4732.82800
2021.12.17 21:00:00,2021.12.17 21:00:00,4732.80600,4734.66400,4721.32400,4723.22400
2021.12.17 22:00:00,2021.12.17 22:00:00,4723.20900,4727.07500,4713.78300,4715.18500
2021.12.17 23:00:00,2021.12.17 23:00:00,4715.17800,4731.12900,4705.08200,4729.14900
2021.12.18 00:00:00,2021.12.18 00:00:00,4729.12700,4753.72500,4729.05000,4741.87400
2021.12.18 01:00:00,2021.12.18 01:00:00,4741.85400,4744.32100,4724.77300,4724.77300
2021.12.18 02:00:00,2021.12.18 02:00:00,4724.77100,4726.08200,4715.83600,4718.73500
2021.12.18 03:00:00,2021.12.18 03:00:00,4718.73400,4748.90400,4717.41600,4744.65300
2021.12.18 04:00:00,2021.12.18 04:00:00,4744.64100,4753.06700,4734.62900,4747.35800
2021.12.18 05:00:00,2021.12.18 05:00:00,4747.33900,4757.08000,4731.35600,4749.00600
2021.12.18 06:00:00,2021.12.18 06:00:00,4748.99600,4770.67400,4742.05900,4766.99500
2021.12.18 07:00:00,2021.12.18 07:00:00,4766.98400,4791.07800,4760.93600,4770.56500
2021.12.18 08:00:00,2021.12.18 08:00:00,4770.55900,4778.62100,4766.47700,4776.00700
2021.12.18 09:00:00,2021.12.18 09:00:00,4775.99900,4784.64400,4761.15600,4783.83600
2021.12.18 10:00:00,2021.12.18 10:00:00,4783.83500,4786.47100,4763.44500,4768.24700
2021.12.18 11:00:00,2021.12.18 11:00:00,4768.23200,4788.77300,4767.57300,4776.08300
2021.12.18 12:00:00,2021.12.18 12:00:00,4776.07800,4804.59200,4768.60900,4799.31200
2021.12.18 13:00:00,2021.12.18 13:00:00,4799.30900,4833.62600,4798.85300,4827.53000
2021.12.18 14:00:00,2021.12.18 14:00:00,4827.52700,4845.05700,4819.60000,4840.56300
2021.12.18 15:00:00,2021.12.18 15:00:00,4840.55500,4846.12400,4829.93400,4829.93400
2021.12.18 16:00:00,2021.12.18 16:00:00,4829.93000,4831.42900,4809.85700,4816.76900
2021.12.18 17:00:00,2021.12.18 17:00:00,4816.74100,4828.18100,4813.45400,4824.79800
2021.12.18 18:00:00,2021.12.18 18:00:00,4824.78500,4826.56200,4804.30800,4804.30800
2021.12.18 19:00:00,2021.12.18 19:00:00,4804.30200,4809.56800,4781.89000,4781.89000
2021.12.18 20:00:00,2021.12.18 20:00:00,4781.87900,4782.77500,4768.00600,4774.54200
2021.12.18 21:00:00,2021.12.18 21:00:00,4774.53600,4792.38800,4766.96300,4778.18000
2021.12.18 22:00:00,2021.12.18 22:00:00,4778.17000,4778.17000,4760.85100,4766.92700
2021.12.18 23:00:00,2021.12.18 23:00:00,4766.92500,4776.13900,4750.27000,4772.47100
2021.12.19 00:00:00,2021.12.19 00:00:00,4772.46100,4772.46100,4739.77700,4739.77700
2021.12.19 01:00:00,2021.12.19 01:00:00,4739.76300,4739.76300,4717.66000,4720.19600
2021.12.19 02:00:00,2021.12.19 02:00:00,4720.18600,4727.74500,4704.63600,4705.11700
2021.12.19 03:00:00,2021.12.19 03:00:00,4705.11600,4705.11600,4681.51600,4681.83500
2021.12.19 04:00:00,2021.12.19 04:00:00,4681.83200,4686.95200,4670.97000,4670.97000
2021.12.19 05:00:00,2021.12.19 05:00:00,4670.95400,4677.66800,4658.86200,4662.82100
2021.12.19 06:00:00,2021.12.19 06:00:00,4662.81900,4662.81900,4643.44500,4643.44500
2021.12.19 07:00:00,2021.12.19 07:00:00,4643.43800,4656.50100,4639.59000,4656.03900
2021.12.19 08:00:00,2021.12.19 08:00:00,4656.03300,4663.54600,4646.43600,4651.59800
2021.12.19 09:00:00,2021.12.19 09:00:00,4651.58200,4677.38000,4647.93200,4675.86200
2021.12.19 10:00:00,2021.12.19 10:00:00,4675.85700,4675.85700,4655.82600,4656.36900
2021.12.19 11:00:00,2021.12.19 11:00:00,4656.36800,4658.20300,4642.26400,4652.96600
2021.12.19 12:00:00,2021.12.19 12:00:00,4652.95100,4653.40900,4638.47200,4648.23900
2021.12.19 13:00:00,2021.12.19 13:00:00,4648.23600,4668.70000,4645.36300,4664.95400
2021.12.19 14:00:00,2021.12.19 14:00:00,4664.94900,4679.42000,4656.16500,4671.24000
2021.12.19 15:00:00,2021.12.19 15:00:00,4671.23600,4689.89100,4670.67600,4680.15800
2021.12.19 16:00:00,2021.12.19 16:00:00,4680.14800,4692.31000,4676.40500,4681.33300
2021.12.19 17:00:00,2021.12.19 17:00:00,4681.31700,4692.10800,4671.92000,4682.63100
2021.12.19 18:00:00,2021.12.19 18:00:00,4682.62400,4693.09700,4667.20600,4693.03800
2021.12.19 19:00:00,2021.12.19 19:00:00,4693.02600,4738.49500,4693.02600,4735.57500
2021.12.19 20:00:00,2021.12.19 20:00:00,4735.56800,4745.67000,4731.84700,4737.23200
2021.12.19 21:00:00,2021.12.19 21:00:00,4737.22800,4737.22800,4722.15900,4725.08500
2021.12.19 22:00:00,2021.12.19 22:00:00,4725.07500,4740.03600,4721.09300,4721.09300
2021.12.19 23:00:00,2021.12.19 23:00:00,4721.08500,4728.01000,4714.94300,4715.65600
2021.12.20 00:00:00,2021.12.20 00:00:00,4715.65500,4730.39000,4709.21700,4729.55100
2021.12.20 01:00:00,2021.12.20 01:00:00,4729.54400,4751.24900,4724.31500,4749.68500
2021.12.20 02:00:00,2021.12.20 02:00:00,4749.67000,4756.30300,4738.72100,4751.14300
2021.12.20 03:00:00,2021.12.20 03:00:00,4751.13400,4752.13900,4730.91600,4730.91600
2021.12.20 04:00:00,2021.12.20 04:00:00,4730.91300,4735.69900,4723.38100,4726.46900
2021.12.20 05:00:00,2021.12.20 05:00:00,4726.45600,4732.54900,4718.60100,4718.60100
2021.12.20 06:00:00,2021.12.20 06:00:00,4718.59700,4734.36600,4713.01000,4714.14400
2021.12.20 07:00:00,2021.12.20 07:00:00,4714.13400,4714.13400,4686.72200,4689.05100
2021.12.20 08:00:00,2021.12.20 08:00:00,4689.04900,4691.33000,4663.78400,4669.66600
2021.12.20 09:00:00,2021.12.20 09:00:00,4669.66500,4693.61100,4668.52300,4686.26400
2021.12.20 10:00:00,2021.12.20 10:00:00,4686.25300,4686.25300,4669.18900,4669.18900
2021.12.20 11:00:00,2021.12.20 11:00:00,4669.17700,4672.36000,4653.05100,4658.40900
2021.12.20 12:00:00,2021.12.20 12:00:00,4658.40000,4677.75000,4646.82500,4677.09000
2021.12.20 13:00:00,2021.12.20 13:00:00,4677.08700,4690.06400,4675.27900,4687.63100
2021.12.20 14:00:00,2021.12.20 14:00:00,4687.61400,4694.28700,4672.21800,4676.43900
